Transaction_ID,Product_ID,Store_Location,Quantity_Sold,Sale_Date,Revenue
b93241ae-b2d9-4aaa-b4a7-c013a6edc2f9,1081,Patelstad,7,2024-04-10,227.79
f3836e65-19af-440d-a3db-c78efcb3d32b,1090,East Marianfurt,8,2024-04-24,436.29
f4500671-e332-455e-9998-708a7003cdc1,1033,West Andrew,27,2024-06-10,54.82
500b094e-33c3-4f3b-a36b-d2e265ef16f9,1082,West Grace,37,2024-01-23,35.41
9aa178bb-25c9-4a9f-9129-ba408badc7b2,1022,Smithfurt,47,2024-10-06,454.43
913b9c8f-e763-4437-9504-19434d307e5a,1086,East Joshburgh,20,2024-05-31,104.53
b531655b-cfa3-4579-9c51-20ef17e919ad,1087,Port Maryland,49,2024-12-11,125.22
6aaa32b5-0f22-4cd6-8ad0-89ca57b29dde,1016,West Maureen,13,2024-07-31,13.04
960c1319-3a7a-48da-b22a-9df05322e008,1072,Emilyside,50,2024-10-28,63.49
674d146b-2a60-419c-9175-838ae289f567,1078,Georgemouth,21,2024-09-27,245.69
935d3b53-4a2a-4b33-93ac-164404c9c39b,1070,New Charlenestad,28,2024-05-29,243.89
77dfb8c2-5ae5-499c-8390-e96dcd3c9629,1069,Grahambury,7,2024-08-17,285.16
0ffe3503-c9fe-4e97-92fd-fd546190e042,1071,Lake Phillipview,3,2024-09-25,434.28
46d443db-e97a-403c-9425-491a70d7b379,1014,Port Katechester,14,2024-07-23,379.28
0f461736-5f61-44b5-b69a-5b2449e50473,1015,Hawkinsborough,45,2024-11-07,43.09
de6a8c12-2e2b-4d8b-9974-a4070a60bce5,1024,South Benfort,39,2024-09-12,448.19
7bcedf9f-7a6e-43c3-832d-d037fea2e8ee,1073,Stokesberg,19,2024-11-21,416.78
eaa742fa-21d5-477a-af30-d9220495ccfa,1018,Normantown,24,2024-02-15,442.69
dd0953d3-dc8d-41c2-a5a5-5f050bb4fb10,1068,East Scott,23,2024-02-15,409.79
bb6ee523-2161-46cb-a268-bcda72907533,1049,Rachaelshire,20,2024-10-29,28.36
3f67f6d5-21fa-40ac-b33a-9a13601ff169,1046,Hendersonhaven,9,2024-06-13,497.73
853eb304-09ef-484d-ade6-98c69e585b6b,1013,Alexanderbury,12,2024-03-05,107.7
9f089b18-bae8-413e-8dd6-4b75f92e2883,1027,North Fionashire,46,2024-04-23,252.05
10664787-bc08-4c95-9a75-b3840b6d92e7,1036,East Glenn,49,2024-03-18,407.23
3bb186ec-59c3-493d-8776-d4ab7e66593b,1013,North Martynview,37,2024-03-22,413.81
02c8cf52-8f30-4b09-b07f-25e7e04208c4,1007,East Wendy,46,2024-03-14,443.38
a7db1993-ed8b-4aff-a0db-29406f81d58f,1083,East Ryanchester,40,2024-03-27,473.33
24deed27-518c-424c-b777-090b34863be6,1057,Jordanbury,6,2024-02-26,249.16
0e2428da-b083-44fb-9993-db0207424ad6,1033,Lake Emily,35,2024-08-22,241.62
86633537-cf3e-47eb-9688-6c52f0072a52,1085,Donaldtown,16,2024-04-16,275.98
2f37a00b-09a1-4005-aace-4b945b9a39b0,1035,Judithport,3,2024-11-30,80.51
21720fdd-9f7a-4bf0-9573-a3a87b64a3f0,1008,East Adrianside,27,2024-09-07,173.51
5b59fe64-b739-44f4-9111-53b248e7bb12,1013,Port Harryview,9,2024-02-07,307.39
128482a7-0045-46e8-8fa3-37639c383c31,1082,Gavinstad,10,2024-08-14,371.57
7f0c054a-3213-4b68-96ab-3eedb7dc7ace,1051,Dohertyton,5,2024-08-20,443.83
d10fc5b2-dc6c-4525-8b94-34c5d45d8c7b,1020,North Sharon,3,2024-07-11,30.78
dd9509c1-61db-4344-8088-832f2dfb6c75,1052,Lake Ireneshire,50,2024-03-22,115.9
9d4a8db7-1c03-47c5-8a4e-10498a77d0f1,1032,Lake Alan,17,2024-11-14,159.95
32221ea1-a6d7-436b-a91d-1265b59258d1,1087,West Lisa,48,2024-10-22,400.02
aa6ff485-610c-4524-9d07-87d3f550bfda,1026,Tobybury,11,2024-08-31,190.85
5bf34da8-1397-4ffc-b916-4c7ff8d43896,1061,Stephanieview,47,2024-06-23,225.22
4d709c3f-1539-4791-9d04-0eeb42766a95,1086,Port Conor,47,2024-10-03,497.15
540dd3db-8069-4d06-a82d-1b10ac0d9724,1059,Cookmouth,45,2024-01-30,82.52
15d3a99f-5257-4fa9-8584-e23a7ce81582,1005,Murraychester,11,2024-08-20,104.53
4f7b22aa-df2a-4222-a44c-dd4b3e730210,1049,Janethaven,40,2024-01-29,255.05
22e9ad03-6874-48e0-b347-64608746cad2,1075,South Bradleyton,6,2024-11-23,251.46
d0d34f78-a816-4889-9974-d5ce56590903,1003,Oliverfurt,29,2024-10-31,339.66
7e86265f-a2d5-4f73-a118-9e5344196614,1079,Gailland,27,2024-08-22,321.03
a5d72b7e-7b02-4462-b85e-5e7b597b27f8,1090,New Joefort,6,2024-04-21,192.23
3a0c30f9-6a74-4ef2-b090-e2a8360f7572,1085,Lake Simon,31,2024-09-12,194.82
b75997d8-c9b0-4a27-a966-42c15b075cd8,1045,New Damian,30,2024-04-16,357.08
a6164dd7-5990-448a-9599-d96cd40ca7f1,1043,Lake Ruthtown,7,2024-05-13,283.74
776b6e31-a6f8-4045-abba-37c9bebdb199,1046,Hopkinstown,7,2024-03-02,484.87
cd6118e2-eca7-4c6c-8c81-7c942209c6a2,1012,New Jonathan,17,2024-10-23,487.5
50cf855b-ece6-47e5-b09b-115bba132192,1008,Jasminefort,21,2024-08-10,222.07
3986a364-1896-4fd4-84cd-9b9de15abe84,1077,Pooleberg,39,2024-04-14,326.31
f626c330-fed2-4524-9f60-c7fce8f08139,1027,East Timothy,36,2024-12-01,131.58
c1c05d40-7958-4022-b074-e07eb6305c07,1066,Rosemarybury,13,2024-06-26,307.7
b7411c83-8407-4009-9a44-6dc6f87c85ee,1009,South Victorborough,31,2024-07-18,30.27
162ff07b-801d-4f4f-a960-35307cdfcf95,1044,West Victorchester,46,2024-05-22,332.76
6d9a0631-ab79-4c73-9257-e24ebab569fc,1026,Lake Stewart,34,2024-10-12,241.43
bb595ea5-2bae-4377-b6f0-a875c8459a65,1032,North Kevin,22,2024-05-29,431.82
cec005d4-0436-4d85-aefd-778d0e93b6ed,1004,East Sian,19,2024-08-13,271.5
bd3a7e3a-1118-4cbd-9b10-33648e37a626,1055,Lake Mandyburgh,1,2024-04-17,440.5
2984794f-7102-4681-9e02-9fab938cb78a,1005,Adrianside,20,2024-06-24,82.45
5b6fa5a4-5b3c-49ce-bf86-98745d125b21,1029,Edwardsbury,40,2024-09-23,222.09
66572255-5322-4680-8437-dba5656eab27,1054,North Mathew,30,2024-01-29,39.16
53f498dc-1596-4ff7-80b4-5766d439537c,1007,Francistown,46,2024-09-03,220.66
63041d8b-0a8d-473d-a9df-3c534cfbf72b,1053,Port Natasha,7,2024-06-16,122.23
ff0e98fb-f593-4d59-ae9a-73fff7ddb60a,1040,North Malcolm,27,2024-09-13,63.36
b292cf62-7cfd-4eae-b451-432b23eb9e5e,1002,East Elaineton,50,2024-11-20,96.83
676a6c6b-ee23-4f4c-9e18-0518a4966c1f,1018,West Hayley,19,2024-10-22,315.97
3a91320c-1e80-40c3-a8bf-3ba6d96aa024,1009,Kennedybury,50,2024-09-22,411.69
2af125cb-4d3b-4a30-b4a2-4fb1ab588af6,1068,Paigeton,17,2024-05-10,290.75
7f8c750e-c1a4-4a09-8017-d95e53f754e0,1052,Lake Dean,20,2024-12-09,32.26
c4f48406-b221-43ed-90c8-8ac1da3536b9,1056,Francescahaven,8,2024-08-01,365.98
2a894a91-eb09-4ac0-af22-f1766160e3fe,1017,Lake Stephen,8,2024-03-17,153.16
27be4ac1-89c9-4814-aea0-1acae71152df,1060,West Damienburgh,32,2024-01-30,50.86
dba7b7b1-a1dc-4185-9f73-41597247d34c,1076,Declanville,25,2024-08-24,336.59
2bf06fcc-6751-442d-b3c0-4896c9fcf83d,1037,North Rogerhaven,16,2024-06-30,329.51
aecbc532-a45c-4987-bf48-0f880b17a6d8,1015,Simonfort,27,2024-01-30,237.08
57e0edfd-5b1c-44f1-a055-821c58071b01,1025,South Heather,34,2024-07-17,130.09
eee915a9-ec35-4d41-adc8-5fafc5de2181,1070,East Holliechester,49,2024-06-14,466.51
8a1bbe65-2d54-4f41-911d-175ec4485f79,1017,Cooktown,1,2024-06-10,389.97
bb416978-6326-4934-8034-e9e5ee4d8225,1040,Trevormouth,10,2024-04-28,492.64
2cd77e84-c028-42ea-97e7-2d0a2c9b7541,1002,Chloeside,25,2024-06-28,138.86
c6061a96-5901-4811-a349-ed95c25492c6,1045,North Gregory,8,2024-05-15,292.84
f005e945-7986-40b5-9938-aaf827b6677c,1017,Port Sian,20,2024-01-03,248.67
611ae6a0-0928-4f4a-b7b8-b78ec815da99,1059,Lindseyshire,42,2024-09-17,18.09
55cc423e-6741-4ea1-be2b-2fb48f34fb52,1014,North Ameliaport,30,2024-04-23,351.31
29a95771-0c4a-4f80-a4ac-f913e42d2cf4,1052,Townsendview,37,2024-05-10,276.46
3221fca1-6153-4616-91af-a4951e4d4511,1046,New Alexandra,4,2024-05-07,461.19
20f9a37b-7d3b-4eee-b0b2-b7d8f0a491c5,1058,Hardyburgh,30,2024-09-15,415.88
822a730c-52f4-4779-a2d1-7595435af398,1010,Janeton,36,2024-12-03,221.89
287dc46f-626e-441f-8ada-b019632d18b6,1024,West Waynehaven,14,2024-02-14,132.28
6599d92a-83b8-4e9c-9880-344df465c0f7,1077,Bellshire,36,2024-01-20,55.35
e42d5b29-a2ea-4c7e-b883-f753d9284f34,1009,Clarktown,12,2024-05-05,301.3
57b8e049-52b1-4e15-b0ad-5935b75d51e5,1027,Pollardhaven,45,2024-08-01,319.75
c7c99c32-0c9f-47f8-8f9a-42c0a8af508f,1061,West Kellyberg,9,2024-09-23,447.06
7e79741b-19b0-423d-8031-233df4e6d04a,1084,Carolinetown,27,2024-05-17,116.54
b0770af3-f3a6-4025-bd91-6cea35ebf0cd,1058,Woodfurt,26,2024-11-23,179.4
78244a03-1022-4dde-9a2f-74d517e15f01,1077,Kayleighland,32,2024-10-09,178.02
30e2adc5-4982-494a-8dcd-c377218c595d,1012,North Kenneth,21,2024-02-27,233.64
41ec0e02-2cfb-4670-ac90-d6f949ee867c,1071,Shaunview,37,2024-05-25,299.3
b796eb08-e706-4b53-a67b-60e9e3b4b4fd,1042,North Dawnchester,37,2024-04-06,120.95
e2efdc0b-21f5-4bed-b961-3c8653651872,1005,Joneshaven,34,2024-08-19,125.38
e02a2898-8cae-4dde-9ab1-725b441c4268,1063,North Louis,20,2024-10-06,408.86
5033ba64-896b-47f3-9c10-07cb199f15b6,1025,Lesleyville,22,2024-04-09,225.21
78c5cb46-133f-48af-ac4e-eec5f31b030d,1063,Smithburgh,40,2024-05-19,357.42
2037f880-a33b-48a4-aa91-7457ec479301,1049,North Williamfurt,8,2024-02-02,236.77
6d8c95e5-1408-4090-9ae7-99926deb5809,1003,North Markshire,14,2024-05-20,481.04
122a68a2-1cf6-4b90-bda8-9e0934886eea,1065,West Antonyville,5,2024-05-29,232.52
669e6f0e-45c1-4bee-8e0d-acc10a2697e1,1010,New Mary,38,2024-04-27,125.17
94d7f0a9-9ebd-4aa8-9bc4-0c5eb71999c3,1011,Potterland,39,2024-07-03,154.09
cf6c5cad-e643-4486-bfd1-77a879dba791,1012,New Beverley,27,2024-05-18,300.94
b7220dd1-c560-495c-b996-99c6505232ff,1069,East James,20,2024-11-22,251.62
7eab1900-22bf-4ad7-88da-241c9f6ec18b,1014,West Owenview,37,2024-05-13,29.14
1c32d3fb-be86-47af-ac5a-b7b324261c69,1081,East Matthewstad,35,2024-12-07,160.69
4914d477-4120-4eda-8100-aa3525a8a6c0,1028,Johnsonstad,2,2024-06-20,239.71
b29ed532-deb5-4d1f-97a6-1d07446b05c0,1031,West Adrian,24,2024-07-14,148.54
eb6ae485-ac0b-424c-a82b-7dec82950b10,1007,Geraldfurt,35,2024-11-20,272.01
7644a8c3-d3dc-42f0-8832-5046d5e14a2a,1023,North Benjamin,26,2024-11-06,134.39
5e3af13b-44ac-46ab-b66b-b0b3c9e0d7cf,1070,Belltown,20,2024-05-07,278.91
c2b663aa-3974-4321-b83b-86d5d879e7f4,1013,South Janice,30,2024-03-16,36.25
362792c7-d4f5-492d-b97c-488543dcc98e,1054,Port Hilaryfort,1,2024-05-16,486.07
70594a4d-73ec-4c69-b104-ee9f27f7e859,1010,Kellymouth,25,2024-11-01,121.63
70f4d8fc-83ae-44ab-b669-b12b4f23186e,1034,South Scottstad,7,2024-07-09,192.72
10b76906-dd44-4f26-be35-ee5e84de8f15,1088,Port Markfort,4,2024-03-10,82.7
692cf7e3-c3a9-4373-aca1-06466d79cde8,1020,Ellisbury,47,2024-02-11,119.78
1e14a835-7cae-4d5a-b3ac-f2b14fad0c20,1036,Port Laura,9,2024-06-08,318.64
a85dc544-48d9-4c56-bc44-bdd75a60e07b,1043,Jamiehaven,40,2024-09-12,495.04
ea49a226-0604-46c4-9e2a-4a14141f55e1,1065,Lake Graeme,26,2024-09-17,381.92
129050ad-1126-4117-8235-64f39d7f3621,1053,Craigfurt,45,2024-06-23,445.82
86a61eb3-f424-4fc9-85bb-c39d92d29b26,1041,Brownstad,38,2024-01-06,134.89
ca8edf36-a49a-42e4-9359-77ec838cd9a4,1036,New Tobychester,41,2024-01-31,192.83
d3fd3267-fa00-4b48-917b-a94d7919db0b,1029,West Ellie,9,2024-08-30,367.71
aab25586-9ab4-4144-b5c8-c4ff8cb86e4d,1030,Harveyside,39,2024-07-16,104.28
16f7cd68-33d1-45bb-bd66-18b59a75ce62,1037,Laurenburgh,16,2024-11-27,278.02
27cb7fcf-02e5-4540-abf0-98e4a4fb1a1a,1026,Port Hollyland,38,2024-02-20,481.82
d6425d76-bc8d-43c8-a4bd-dd392cfb4e0d,1072,South Tracy,21,2024-04-20,461.89
dd323032-a3ea-4497-a8a5-a737b1c07160,1053,Brendahaven,8,2024-01-23,196.62
d67149a5-2c1a-4cb0-88d4-728839f68d68,1039,Turnerfurt,42,2024-03-24,25.71
6d8de4de-d351-4218-a3f2-c1fa6165d7d2,1081,Carlybury,36,2024-06-04,430.09
79bcf74d-0c24-4738-a7bb-b612b16341d7,1001,Port Thomasmouth,41,2024-05-01,258.31
0397dcc7-c607-46c2-b02b-aa66af762bc5,1074,Lake Kyle,23,2024-04-15,28.95
329f4218-7dc9-49ab-9fba-645b2b379dd4,1032,Jeremyport,23,2024-11-14,180.63
e162c453-f6d7-4b07-abdc-82f17392449d,1088,New Charlie,24,2024-10-01,59.7
539e0c74-c283-4684-9065-6bbc75f0a9a6,1071,West Irene,26,2024-06-22,444.29
f6c54a30-ece6-40b1-bb2d-1d5c81d45685,1023,South Stuart,29,2024-03-24,86.6
3b3cf4b4-3d30-4e11-b53a-e1758ce7e88f,1062,New Clive,3,2024-06-03,469.47
13fe5429-b56b-4393-8938-207c58d42476,1039,Port Frederick,32,2024-03-17,334.79
2aac9342-12ca-4ab1-b2eb-5d6cc8108512,1079,Payneshire,18,2024-10-06,59.15
b0655b36-1c41-4f15-93d6-c9146c0966ae,1003,New Amy,40,2024-11-27,230.26
383713a7-26fc-4703-982b-a59fe124970f,1025,North Owen,2,2024-03-26,119.27
edbde0b9-8ba3-4dd4-bc7e-e6f7c4d448d7,1069,New Colinport,37,2024-11-28,290.39
3bc9a293-161f-42aa-afa0-258b84c50cb4,1039,Dawsonborough,37,2024-03-12,407.49
d46be6ec-47f0-4b44-b9a5-af901a48605d,1048,Bradleyburgh,45,2024-09-24,155.48
d6a4b1b9-ef1b-4586-96be-72bf7ef8c7eb,1046,West Callumburgh,22,2024-01-11,308.55
c5ee263d-76e9-4063-b317-7be1277d0f21,1068,Bernardfurt,40,2024-09-22,483.4
f2438f31-d62b-4f94-bdb3-c5618924d220,1035,North Jasmine,48,2024-02-06,436.46
d0405dce-5b94-4410-868b-3adec50647e1,1030,Whiteside,33,2024-06-06,119.94
55c7e225-24d4-463e-8935-b89553313a64,1040,West Beverley,25,2024-04-15,444.78
ed82f75e-a187-438a-9d02-ef2a4900df00,1050,East Garry,44,2024-02-09,32.69
4e6b7347-c98a-4e22-b4b1-80398bc30299,1035,East Paulstad,38,2024-11-17,237.96
fd2e34de-2f77-41be-89f7-788722f53720,1060,West Samanthaton,43,2024-01-09,42.81
9c3c2bc1-9ea8-4cce-9d92-68a77524116a,1059,Smithtown,16,2024-09-11,103.23
55c455fe-5446-4725-8415-0dfacf39aa21,1001,Leslieburgh,45,2024-05-10,182.78
526dc783-3353-40bf-88cc-a542db795961,1040,Kingburgh,38,2024-07-14,182.02
d113feb3-a3c5-4384-ae81-76ca5a62ea1d,1022,South Damien,7,2024-03-20,202.57
38195511-ad0f-4713-850a-7a2a60f36feb,1026,East Garethfort,45,2024-02-20,269.16
0313e6dd-8623-42f0-b3e8-41344eef8518,1080,South Andrea,26,2024-01-07,392.72
f8eaff8a-6b7a-430c-9f54-0b7750847b95,1069,New Mitchell,34,2024-07-27,314.59
6d00bcec-684e-49b7-b441-5b25014c94d1,1055,Port Norman,28,2024-06-27,312.31
f6d4c9f5-43a3-4626-b3e4-2e4469d6e401,1028,South Bernard,30,2024-01-11,173.77
7ec8b143-0476-419a-9b29-7c4c5e5d3b8e,1041,North Victorborough,50,2024-07-15,418.55
af6813a3-8ca2-4f46-99c2-efdee7ca5dbf,1085,Gouldfurt,26,2024-11-11,459.24
56c2ef46-80b8-44f5-8181-58a839f72195,1014,North Kennethfort,9,2024-11-14,269.71
e18748e3-f649-4c27-8a5d-320ed54e6d0b,1040,Port Jonathanhaven,12,2024-07-07,407.9
75ef03dc-e766-449b-b370-bd952bc58615,1073,South Irene,42,2024-12-03,243.76
e4cb1dbe-a2cd-4565-b587-069d9ca4cb4b,1051,New Marc,45,2024-09-10,499.58
c5c2533b-264f-492e-bcbd-f8538b90cfdb,1024,Wheelerbury,38,2024-06-21,395.6
519b2bf4-5b41-4c96-95d1-c12b1374831a,1021,New Neil,2,2024-04-05,56.58
93694155-1efc-4a60-adb9-68341375044c,1085,Hollyborough,44,2024-03-02,243.68
d7cbfdfd-273b-4ac3-84e7-8c8e084f2128,1057,Shawhaven,37,2024-01-09,92.29
768fac85-599a-48f0-82e3-a032580d250b,1033,East Terrystad,7,2024-06-01,442.08
3db42133-6656-4ab2-ad46-826e6f94be9e,1015,Port Kennethside,42,2024-07-07,360.79
71d8feec-38ff-49c2-b768-9088f74ffb0b,1006,East Chelseachester,27,2024-11-20,352.13
c7148493-1fe0-4c6e-995e-ed989fbff9a2,1079,Wyattton,39,2024-06-11,17.53
5d1af5ec-62ac-4d24-80ca-420c1abe656c,1004,Hawkinsbury,1,2024-06-17,326.59
ab5bb8c9-ead8-4224-adeb-d82f7ca52bd5,1023,Alisonmouth,20,2024-09-04,45.38
e72aa6df-6733-4a12-95f4-1bc52514130d,1075,Williamsborough,27,2024-08-17,11.94
4161b286-5188-451b-bda0-8b80ddd0b14e,1055,Stanleyport,49,2024-08-26,350.75
b5b6a26a-9703-4a8b-83f6-c59016e7454f,1037,Harrisonmouth,49,2024-07-26,409.77
d29a58c6-150a-4b21-8956-404f4cfb1033,1064,North Cherylmouth,5,2024-01-10,142.29
4a317ec4-d438-4ebd-a229-c46da8632d12,1072,East Justinside,25,2024-07-24,147.02
226d040a-dce2-454e-8719-3b417e97eddf,1007,West Melaniechester,6,2024-02-19,280.11
efe930aa-e466-49b4-9d9e-82c45f54ee49,1066,North Edward,33,2024-09-01,183.71
6e6e3c3a-2db8-4fa6-a6fb-3b74c83ee8c0,1014,East Karlshire,44,2024-12-02,456.96
2effab9e-9ee3-45f7-8780-6f82fe9fd9cd,1039,Brownbury,21,2024-07-06,205.54
dfc4df36-242a-4d64-bfbe-3b46d8a3ab57,1085,Port Frederick,4,2024-03-03,327.32
fac017e8-213f-437b-82bb-ea931d14dccc,1021,Marctown,9,2024-11-03,378.44
ef49f9cb-286e-4d81-bdfc-309cb895b04d,1063,South Geoffreymouth,41,2024-02-27,371.36
453c6799-b8f2-4486-a986-d310753ceb69,1004,Charlottetown,9,2024-08-29,25.58
ec17e83e-b767-4d5a-80f1-2100e6bef400,1049,Port Matthew,13,2024-04-09,455.39
4c18eb4d-1637-4fe2-9f73-5b4f8129e9d2,1034,Oliverfort,31,2024-07-29,148.19
1923df08-b47b-445e-adaa-e12ec72e18e9,1017,East Fionachester,12,2024-08-04,141.69
c21b7f09-bc2a-43d4-962c-23a4099950af,1087,West Malcolmland,48,2024-05-13,144.73
4cf76e08-497a-491e-a7b0-0d2d0a9b25bc,1082,Michelleton,7,2024-08-26,86.19
d00cc87e-ed72-4d2f-9802-d14b87714178,1006,Stephensonbury,31,2024-04-07,350.39
0d9ebc48-2103-417d-ae6c-f8edfaf364af,1067,Duffyfurt,7,2024-03-15,448.38
5cddd22d-7666-4bc3-940d-f77440cd62ed,1072,Leighstad,21,2024-05-17,70.65
34c25a68-9c15-44fa-a1e2-31773a1cf326,1066,Millschester,21,2024-08-07,143.96
edc8c505-1d15-40d1-8e77-783ed689bd6f,1019,Traceyberg,40,2024-05-12,291.37
6c307c6b-63b7-4703-909e-c8b4fed81b29,1033,New Amyshire,48,2024-04-06,16.04
60c53703-6491-4563-ac27-d3f1eee161b0,1077,North Thomas,7,2024-03-21,484.93
bc7bb792-2540-4765-abb5-0905e0b53493,1069,New Barryhaven,7,2024-02-19,165.31
0728c9a2-b3d9-413a-89dc-4c51efed2bd9,1036,Paulineburgh,28,2024-02-19,227.95
605b52ee-64ce-41f7-8a74-488dd1ddf6c7,1052,East Catherine,21,2024-01-26,105.97
149e6ee2-250f-458b-b465-37fee849bd99,1029,West Steven,29,2024-07-24,138.05
7ddbb99c-ca4f-4871-87b0-e7ad0a1cf960,1017,South Sylviaton,22,2024-08-24,110.4
489a3f18-ea36-4160-bde1-f83dc7b1af45,1007,Brownfurt,21,2024-02-20,201.75
110d0c51-f3d6-46d1-a336-03a62643cf24,1054,Brownville,12,2024-06-13,142.72
e79c17dd-ae84-4da5-922b-5a81af166b37,1008,Lake Norman,24,2024-10-06,77.05
3f616c4a-14e1-46b8-b439-2fd18b1a2dc2,1049,North Abigailbury,39,2024-11-09,46.83
8bc83af5-5c93-4a00-9e3a-065960bee859,1018,East Lawrence,43,2024-02-03,230.35
ba6f222d-f56d-4238-a2c3-ab31479fab34,1085,East Thomastown,9,2024-03-29,309.92
27d2b607-be40-4f7f-ae18-0e9a149b45b6,1047,Annetteland,35,2024-04-07,284.66
bca325ab-b699-4ab4-80ae-3abef32fe9af,1085,Websterburgh,36,2024-07-27,110.27
bdfcb267-8856-4544-959d-d373dc733d21,1059,Lake Suzannechester,17,2024-07-13,276.18
ea01a32c-6be9-4a4c-a5b4-9251afc15fac,1073,East Janetland,30,2024-05-24,29.72
72e8f03e-f116-476f-9aa6-975e275539c9,1030,Port Frankbury,42,2024-08-29,418.25
ce1229b7-7ce4-4116-ab87-4c66efe64155,1061,Lake Lindseyfurt,24,2024-10-02,336.87
88a2fd52-f8b4-47aa-911c-819d3b7237f7,1011,Bellmouth,48,2024-08-25,103.79
c08645e6-ae7a-4748-b784-f2a2d5d25171,1028,Port Billy,21,2024-03-16,181.42
d62521fa-4705-42b4-b4ef-9bd9e0f2bfa1,1029,East Susan,32,2024-03-01,121.94
d2d4eb61-c60d-4a6e-a2cd-733f6e1e46cd,1026,New Shaun,27,2024-09-23,24.86
fdcfea77-88f6-4cdb-9620-4f25018434f3,1081,Savagemouth,18,2024-02-24,153.42
2eb415ae-ca60-427e-a7ae-7c1805d7bd83,1086,Harrisonville,39,2024-08-12,443.66
68c3ebd8-ffa2-41c7-a76a-b9f68d36abd1,1057,Alisonshire,8,2024-10-02,160.27
0572d921-e8f2-4cb5-b472-4e55e410f485,1037,New Mandy,29,2024-11-06,311.43
cf666fcb-01c8-43e8-8be4-9cf2ba52245e,1081,Freemanstad,6,2024-11-26,62.63
fc690572-f3b8-4306-b136-cab1a71fff5c,1048,North Joshfurt,44,2024-04-24,216.33
f37ae6f9-9b71-4a95-b85a-2e9808f9e6c5,1080,Antonyhaven,10,2024-09-07,469.52
eeb90553-1b3d-40c7-bada-a150e79ace58,1063,Waltonton,30,2024-10-11,161.1
4301e2b8-3851-4b2e-8a86-3aac99d42c64,1072,West Grace,1,2024-03-21,128.63
ac8c321d-9d63-4465-a8f1-e84428cd74d7,1072,East Russell,32,2024-03-01,407.57
751dba50-4359-4137-97cb-64ab0b928ac2,1036,North Marcusville,32,2024-10-24,364.39
963b797e-0754-4a4a-bfac-550b0c1aa247,1018,Port Maurice,15,2024-11-15,472.8
56b0bc48-0332-4411-bbdf-79c1ecec0e9d,1004,East Leon,48,2024-02-18,376.96
f3bced6b-aa15-46b9-b4cb-cf45007c8611,1075,West Barbara,13,2024-06-09,96.22
bfcbf39a-59c7-4a8a-8eab-018fc9452fd4,1067,Gilesport,25,2024-01-10,53.07
8a0e3740-3a9c-4e6a-b5de-fe86c84da273,1064,Andrewsstad,30,2024-10-30,52.69
c8aa7f9f-5c66-4509-bbf2-38f1f75e3d84,1049,Lake Dannymouth,11,2024-04-26,402.57
3c199fec-4e59-49cd-baea-bca60d62078b,1023,Morrisonview,35,2024-09-20,170.37
325b7c60-d8ec-4458-bc02-72ef5375c246,1005,East Jessica,41,2024-02-13,474.66
4f7cd5d9-00ee-400b-bb12-04d55f28a267,1002,Guyland,39,2024-04-26,221.91
3f084bbf-3d78-42bf-ac47-e0b9c0f23978,1021,Justinstad,17,2024-10-28,58.25
7c3a40ac-7e8a-423f-bce0-5d0ee4d8b03f,1040,Shepherdchester,5,2024-06-09,126.16
656f6328-2d5a-4702-9b49-9ded615e38c1,1073,East Rosemarystad,41,2024-07-02,91.24
6af19cf9-5d12-422a-ab16-b22e9e182693,1024,Kellyside,24,2024-03-17,481.06
7b71ca5f-359c-4378-86ae-2ea9a9770ee1,1006,Karenborough,14,2024-02-14,317.07
ca0f440e-3f58-4cc9-a379-54abc38566b6,1084,West Lorrainestad,12,2024-10-07,194.29
4b8393a2-bace-4d7d-acf6-3bd407abb00f,1082,Byrneshire,9,2024-10-06,414.25
7560f909-bb37-49f2-8aff-5a793d62a6e1,1072,Jacobstad,42,2024-12-07,133.22
1e545a2a-bce5-41a7-9ef3-780df07958d3,1082,Port Lauren,5,2024-05-10,407.0
7bfefaf3-3447-46b7-8c96-c22155c3ec83,1057,Port Ericfort,50,2024-07-16,261.48
9ba343f2-70c4-4238-af86-0b11cf027077,1031,East Louisefort,6,2024-10-26,474.26
992ad1db-256f-4502-9fcb-e569389fdc22,1017,Hallville,12,2024-01-12,151.24
13dec832-a805-43eb-8eb1-e4a86dc7c793,1028,Janethaven,19,2024-02-14,410.87
28752de2-8249-4b6b-90af-c3325f3aacbb,1033,Jillview,39,2024-06-02,492.25
df796e97-e309-4b03-9a9b-c2f41943a415,1006,Hallton,21,2024-06-17,185.71
62e19302-6b38-48a0-af68-043604614a61,1017,New Richardhaven,15,2024-01-29,176.85
40345cc8-8e7c-4b7b-b6cc-4d56b857640a,1027,Ryanstad,29,2024-02-05,32.66
f1e251da-5920-4fdf-8b39-3a3a9457919a,1057,West Clive,32,2024-04-05,240.97
76c38e13-4f62-4576-a64f-35505aa754e1,1017,Robertsshire,47,2024-06-27,316.92
1d30ff72-3877-40ab-a27a-f28a55b54c20,1010,Lake Vincentland,22,2024-10-04,192.22
1c5bda40-0936-4cd3-9620-da1639355b89,1006,Jonesside,40,2024-04-04,350.59
0c1ad2a5-a30f-49d8-80d7-68591502dffe,1013,Mitchellview,7,2024-09-24,208.64
8da602f7-2132-42c2-ab83-eafdffc5d0b9,1057,East Rosiehaven,38,2024-06-27,138.03
